entryId,cefrLevel,unitNumber,expression,partOfSpeech,koreanMeaning,source
EN-A1-00351,A1,18,February,noun,2월,CEFRJ_1_5
EN-A1-00352,A1,18,feed,noun,먹이; 사료,CEFRJ_1_5
EN-A1-00353,A1,18,feel,verb,느끼다,CEFRJ_1_5
EN-A1-00354,A1,18,feeling,noun,기분; 감정,CEFRJ_1_5
EN-A1-00355,A1,18,festival,noun,축제,CEFRJ_1_5
EN-A1-00356,A1,18,fever,noun,열; 고열,CEFRJ_1_5
EN-A1-00357,A1,18,field,noun,들판; 분야,CEFRJ_1_5
EN-A1-00358,A1,18,fifteen,number,열다섯; 열다섯의,CEFRJ_1_5
EN-A1-00359,A1,18,fifty,number,쉰; 쉰의,CEFRJ_1_5
EN-A1-00360,A1,18,fight,noun,싸움; 전투,CEFRJ_1_5
EN-A1-00361,A1,19,file,noun,서류철; 파일,CEFRJ_1_5
EN-A1-00362,A1,19,fill,verb,채우다; 가득 차다,CEFRJ_1_5
EN-A1-00363,A1,19,find,verb,찾다; 발견하다,CEFRJ_1_5
EN-A1-00364,A1,19,fine,adjective,좋은; 건강한,CEFRJ_1_5
EN-A1-00365,A1,19,finish,noun,끝; 결승선,CEFRJ_1_5
EN-A1-00366,A1,19,finish,verb,끝내다; 끝나다,CEFRJ_1_5
EN-A1-00367,A1,19,fire,noun,불; 화재,CEFRJ_1_5
EN-A1-00368,A1,19,first,adjective,첫째의; 첫 번째의,CEFRJ_1_5
EN-A1-00369,A1,19,first,adverb,처음에; 첫째로,CEFRJ_1_5
EN-A1-00370,A1,19,fish,noun,물고기; 생선,CEFRJ_1_5
EN-A1-00371,A1,19,fishing,noun,낚시,CEFRJ_1_5
EN-A1-00372,A1,19,five,number,다섯; 다섯의,CEFRJ_1_5
EN-A1-00373,A1,19,flag,noun,깃발; 국기,CEFRJ_1_5
EN-A1-00374,A1,19,flat,noun,아파트,CEFRJ_1_5
EN-A1-00375,A1,19,floor,noun,바닥; 층,CEFRJ_1_5
EN-A1-00376,A1,19,flower,noun,꽃,CEFRJ_1_5
EN-A1-00377,A1,19,fly,noun,파리,CEFRJ_1_5
EN-A1-00378,A1,19,fly,verb,날다; 비행하다,CEFRJ_1_5
EN-A1-00379,A1,19,focus,verb,집중하다; 초점을 맞추다,CEFRJ_1_5
EN-A1-00380,A1,19,foggy,adjective,안개가 낀,CEFRJ_1_5
EN-A1-00381,A1,20,following,adjective,다음의; 다음에 오는,CEFRJ_1_5
EN-A1-00382,A1,20,food,noun,음식; 식품,CEFRJ_1_5
EN-A1-00383,A1,20,football,noun,축구,CEFRJ_1_5
EN-A1-00384,A1,20,for,preposition,~을 위하여; ~ 동안,CEFRJ_1_5
EN-A1-00385,A1,20,foreign,adjective,외국의,CEFRJ_1_5
EN-A1-00386,A1,20,foreigner,noun,외국인,CEFRJ_1_5
EN-A1-00387,A1,20,forget,verb,잊다,CEFRJ_1_5
EN-A1-00388,A1,20,form,noun,종류; 형식; 서식,CEFRJ_1_5
EN-A1-00389,A1,20,forty,number,마흔; 마흔의,CEFRJ_1_5
EN-A1-00390,A1,20,four,number,넷; 넷의,CEFRJ_1_5
EN-A1-00391,A1,20,fourteen,number,열넷; 열넷의,CEFRJ_1_5
EN-A1-00392,A1,20,free,adjective,자유로운; 무료의,CEFRJ_1_5
EN-A1-00393,A1,20,Friday,noun,금요일,CEFRJ_1_5
EN-A1-00394,A1,20,friend,noun,친구,CEFRJ_1_5
EN-A1-00395,A1,20,frog,noun,개구리,CEFRJ_1_5
EN-A1-00396,A1,20,from,preposition,~로부터; ~에서,CEFRJ_1_5
EN-A1-00397,A1,20,front,adjective,앞쪽의; 정면의,CEFRJ_1_5
EN-A1-00398,A1,20,fruit,noun,과일,CEFRJ_1_5
EN-A1-00399,A1,20,full,adjective,가득 찬; 배가 부른,CEFRJ_1_5
EN-A1-00400,A1,20,fun,adjective,재미있는; 즐거운,CEFRJ_1_5
EN-A1-00401,A1,21,fun,noun,재미; 장난,CEFRJ_1_5
EN-A1-00402,A1,21,funny,adjective,재미있는; 웃기는,CEFRJ_1_5
EN-A1-00403,A1,21,future,noun,미래; 장래,CEFRJ_1_5
EN-A1-00404,A1,21,game,noun,게임; 경기,CEFRJ_1_5
EN-A1-00405,A1,21,garbage,noun,쓰레기,CEFRJ_1_5
EN-A1-00406,A1,21,garden,noun,정원; 뜰,CEFRJ_1_5
EN-A1-00407,A1,21,get,verb,받다; 얻다; 되다,CEFRJ_1_5
EN-A1-00408,A1,21,ghost,noun,유령; 귀신,CEFRJ_1_5
EN-A1-00409,A1,21,gift,noun,선물; 타고난 재능,CEFRJ_1_5
EN-A1-00410,A1,21,girl,noun,소녀; 여자아이,CEFRJ_1_5
EN-A1-00411,A1,21,girlfriend,noun,여자친구,CEFRJ_1_5
EN-A1-00412,A1,21,give,verb,주다; 건네다,CEFRJ_1_5
EN-A1-00413,A1,21,glad,adjective,기쁜; 반가운,CEFRJ_1_5
EN-A1-00414,A1,21,glass,noun,유리; 유리잔,CEFRJ_1_5
EN-A1-00415,A1,21,glasses,noun,안경,CEFRJ_1_5
EN-A1-00416,A1,21,go,verb,가다; 진행되다,CEFRJ_1_5
EN-A1-00417,A1,21,goal,noun,목표; 골; 득점,CEFRJ_1_5
EN-A1-00418,A1,21,gold,adjective,금빛의; 금으로 만든,CEFRJ_1_5
EN-A1-00419,A1,21,good,adjective,좋은; 착한; 우수한,CEFRJ_1_5
EN-A1-00420,A1,21,good afternoon,interjection,낮에 하는 인사말,CEFRJ_1_5
EN-A1-00421,A1,22,good morning,interjection,아침에 하는 인사말,CEFRJ_1_5
EN-A1-00422,A1,22,good night,interjection,밤에 헤어질 때나 잠자리에 들 때 하는 인사말,CEFRJ_1_5
EN-A1-00423,A1,22,grade,noun,학년; 성적; 등급,CEFRJ_1_5
EN-A1-00424,A1,22,grammar,noun,문법,CEFRJ_1_5
EN-A1-00425,A1,22,grandfather,noun,할아버지,CEFRJ_1_5
EN-A1-00426,A1,22,grandma,noun,할머니,CEFRJ_1_5
EN-A1-00427,A1,22,grandmother,noun,할머니,CEFRJ_1_5
EN-A1-00428,A1,22,grandpa,noun,할아버지,CEFRJ_1_5
EN-A1-00429,A1,22,grandparent,noun,조부모,CEFRJ_1_5
EN-A1-00430,A1,22,grape,noun,포도,CEFRJ_1_5
EN-A1-00431,A1,22,grass,noun,풀; 잔디,CEFRJ_1_5
EN-A1-00432,A1,22,gray/grey,adjective,회색의; 백발이 성성한,CEFRJ_1_5
EN-A1-00433,A1,22,gray/grey,noun,회색,CEFRJ_1_5
EN-A1-00434,A1,22,great,adjective,위대한; 아주 좋은; 큰,CEFRJ_1_5
EN-A1-00435,A1,22,green,adjective,초록색의; 녹색의,CEFRJ_1_5
EN-A1-00436,A1,22,greet,verb,맞이하다; 인사하다,CEFRJ_1_5
EN-A1-00437,A1,22,ground,noun,땅; 지면; 운동장,CEFRJ_1_5
EN-A1-00438,A1,22,group,noun,집단; 그룹; 무리,CEFRJ_1_5
EN-A1-00439,A1,22,grow,verb,자라다; 성장하다; 재배하다,CEFRJ_1_5
EN-A1-00440,A1,22,guess,verb,추측하다; 맞히다,CEFRJ_1_5
EN-A1-00441,A1,23,guest,noun,손님; 하객,CEFRJ_1_5
EN-A1-00442,A1,23,guitar,noun,기타,CEFRJ_1_5
EN-A1-00443,A1,23,guy,noun,남자; 사람; 녀석,CEFRJ_1_5
EN-A1-00444,A1,23,habit,noun,습관; 버릇,CEFRJ_1_5
EN-A1-00445,A1,23,had,have-verb,가지고 있었다; ~했었다 (have의 과거·과거분사형),CEFRJ_1_5
EN-A1-00446,A1,23,hair,noun,머리카락; 털,CEFRJ_1_5
EN-A1-00447,A1,23,haircut,noun,이발; 머리 깎기,CEFRJ_1_5
EN-A1-00448,A1,23,half,noun,반; 절반,CEFRJ_1_5
EN-A1-00449,A1,23,hall,noun,복도; 홀; 회관,CEFRJ_1_5
EN-A1-00450,A1,23,hamburger,noun,햄버거,CEFRJ_1_5
EN-A1-00451,A1,23,hand,noun,손,CEFRJ_1_5
EN-A1-00452,A1,23,handsome,adjective,잘생긴; 멋진,CEFRJ_1_5
EN-A1-00453,A1,23,happen,verb,일어나다; 발생하다,CEFRJ_1_5
EN-A1-00454,A1,23,happy,adjective,행복한; 기쁜,CEFRJ_1_5
EN-A1-00455,A1,23,hard,adjective,단단한; 어려운; 힘든,CEFRJ_1_5
EN-A1-00456,A1,23,hard,adverb,열심히; 세게; 몹시,CEFRJ_1_5
EN-A1-00457,A1,23,has,have-verb,가지고 있다; 먹는다 (have의 3인칭 단수 현재형),CEFRJ_1_5
EN-A1-00458,A1,23,hat,noun,모자,CEFRJ_1_5
EN-A1-00459,A1,23,have,have-verb,가지고 있다; 먹다; 경험하다,CEFRJ_1_5
EN-A1-00460,A1,23,have to,modal auxiliary,~해야 한다,CEFRJ_1_5
EN-A1-00461,A1,24,he,pronoun,그는; 그가,CEFRJ_1_5
EN-A1-00462,A1,24,head,noun,머리; 우두머리,CEFRJ_1_5
EN-A1-00463,A1,24,headache,noun,두통,CEFRJ_1_5
EN-A1-00464,A1,24,health,noun,건강,CEFRJ_1_5
EN-A1-00465,A1,24,healthy,adjective,건강한; 건강에 좋은,CEFRJ_1_5
EN-A1-00466,A1,24,hear,verb,듣다; 들리다,CEFRJ_1_5
EN-A1-00467,A1,24,heart,noun,심장; 마음; 하트 모양,CEFRJ_1_5
EN-A1-00468,A1,24,heavy,adjective,무거운; 심한,CEFRJ_1_5
EN-A1-00469,A1,24,hello,noun,안녕; 여보세요,CEFRJ_1_5
EN-A1-00470,A1,24,help,verb,돕다; 도와주다,CEFRJ_1_5
EN-A1-00471,A1,24,her,determiner,그녀의,CEFRJ_1_5
EN-A1-00472,A1,24,her,pronoun,그녀를; 그녀에게,CEFRJ_1_5
EN-A1-00473,A1,24,here,adverb,여기에; 여기에서,CEFRJ_1_5
EN-A1-00474,A1,24,hers,pronoun,그녀의 것,CEFRJ_1_5
EN-A1-00475,A1,24,hi,interjection,안녕,CEFRJ_1_5
EN-A1-00476,A1,24,hide,verb,숨다; 숨기다,CEFRJ_1_5
EN-A1-00477,A1,24,high,adjective,높은; 고도의,CEFRJ_1_5
EN-A1-00478,A1,24,hill,noun,언덕; 동산,CEFRJ_1_5
EN-A1-00479,A1,24,him,pronoun,그를; 그에게,CEFRJ_1_5
EN-A1-00480,A1,24,his,determiner,그의,CEFRJ_1_5
EN-A1-00481,A1,25,his,pronoun,그의 것,CEFRJ_1_5
EN-A1-00482,A1,25,history,noun,역사,CEFRJ_1_5
EN-A1-00483,A1,25,hobby,noun,취미,CEFRJ_1_5
EN-A1-00484,A1,25,hold,noun,잡기; 쥐기; 영향력,CEFRJ_1_5
EN-A1-00485,A1,25,hole,noun,구멍; 구덩이,CEFRJ_1_5
EN-A1-00486,A1,25,holiday,noun,휴일; 축일; 휴가,CEFRJ_1_5
EN-A1-00487,A1,25,home,noun,집; 가정,CEFRJ_1_5
EN-A1-00488,A1,25,hometown,noun,고향,CEFRJ_1_5
EN-A1-00489,A1,25,homework,noun,숙제; 과제,CEFRJ_1_5
EN-A1-00490,A1,25,hope,noun,희망; 바람,CEFRJ_1_5
EN-A1-00491,A1,25,horse,noun,말,CEFRJ_1_5
EN-A1-00492,A1,25,hospital,noun,병원,CEFRJ_1_5
EN-A1-00493,A1,25,hot,adjective,뜨거운; 더운; 매운,CEFRJ_1_5
EN-A1-00494,A1,25,hotel,noun,호텔,CEFRJ_1_5
EN-A1-00495,A1,25,hour,noun,시간,CEFRJ_1_5
EN-A1-00496,A1,25,house,noun,집; 주택,CEFRJ_1_5
EN-A1-00497,A1,25,how,adverb,어떻게; 얼마나,CEFRJ_1_5
EN-A1-00498,A1,25,hungry,adjective,배고픈,CEFRJ_1_5
EN-A1-00499,A1,25,hurry,noun,서두름; 급함,CEFRJ_1_5
EN-A1-00500,A1,25,hurt,verb,다치게 하다; 아프다; 아프다,CEFRJ_1_5
EN-A1-00501,A1,26,husband,noun,남편,CEFRJ_1_5
EN-A1-00502,A1,26,I,pronoun,"나, 저",CEFRJ_1_5
EN-A1-00503,A1,26,ice,noun,얼음,CEFRJ_1_5
EN-A1-00504,A1,26,ice cream,noun,아이스크림,CEFRJ_1_5
EN-A1-00505,A1,26,idea,noun,생각; 아이디어,CEFRJ_1_5
EN-A1-00506,A1,26,ideal,adjective,이상적인,CEFRJ_1_5
EN-A1-00507,A1,26,if,conjunction,만약 ~라면,CEFRJ_1_5
EN-A1-00508,A1,26,imagine,verb,상상하다,CEFRJ_1_5
EN-A1-00509,A1,26,important,adjective,중요한,CEFRJ_1_5
EN-A1-00510,A1,26,in,preposition,~ 안에; ~에서,CEFRJ_1_5
EN-A1-00511,A1,26,information,noun,정보,CEFRJ_1_5
EN-A1-00512,A1,26,inside,preposition,~의 안쪽에,CEFRJ_1_5
EN-A1-00513,A1,26,interested,adjective,관심이 있는; 흥미를 느끼는,CEFRJ_1_5
EN-A1-00514,A1,26,interesting,adjective,흥미로운; 재미있는,CEFRJ_1_5
EN-A1-00515,A1,26,Internet/internet,noun,인터넷,CEFRJ_1_5
EN-A1-00516,A1,26,interview,noun,면접; 인터뷰,CEFRJ_1_5
EN-A1-00517,A1,26,interviewer,noun,면접관; 인터뷰 진행자,CEFRJ_1_5
EN-A1-00518,A1,26,into,preposition,~ 안으로,CEFRJ_1_5
EN-A1-00519,A1,26,introduce,verb,소개하다,CEFRJ_1_5
EN-A1-00520,A1,26,is,be-verb,~이다; 있다,CEFRJ_1_5
EN-A1-00521,A1,27,island,noun,섬,CEFRJ_1_5
EN-A1-00522,A1,27,it,pronoun,그것,CEFRJ_1_5
EN-A1-00523,A1,27,item,noun,품목; 항목,CEFRJ_1_5
EN-A1-00524,A1,27,its,determiner,그것의,CEFRJ_1_5
EN-A1-00525,A1,27,its,pronoun,그것의 것,CEFRJ_1_5
EN-A1-00526,A1,27,jacket,noun,재킷; 상의,CEFRJ_1_5
EN-A1-00527,A1,27,January,noun,1월,CEFRJ_1_5
EN-A1-00528,A1,27,jeans,noun,청바지,CEFRJ_1_5
EN-A1-00529,A1,27,jet,noun,제트기,CEFRJ_1_5
EN-A1-00530,A1,27,jewelry/jewellery,noun,보석류; 장신구,CEFRJ_1_5
EN-A1-00531,A1,27,job,noun,일; 직업,CEFRJ_1_5
EN-A1-00532,A1,27,join,verb,가입하다; 함께하다,CEFRJ_1_5
EN-A1-00533,A1,27,judge,verb,판단하다; 심사하다,CEFRJ_1_5
EN-A1-00534,A1,27,juice,noun,즙; 주스,CEFRJ_1_5
EN-A1-00535,A1,27,July,noun,7월,CEFRJ_1_5
EN-A1-00536,A1,27,jump,verb,뛰다; 점프하다,CEFRJ_1_5
EN-A1-00537,A1,27,June,noun,6월,CEFRJ_1_5
EN-A1-00538,A1,27,just,adverb,그저; 단지; 방금,CEFRJ_1_5
EN-A1-00539,A1,27,keep,verb,유지하다; 보관하다,CEFRJ_1_5
EN-A1-00540,A1,27,key,adjective,핵심적인; 가장 중요한,CEFRJ_1_5
EN-A1-00541,A1,28,key,noun,열쇠; 비결,CEFRJ_1_5
EN-A1-00542,A1,28,kick,noun,발로 차기,CEFRJ_1_5
EN-A1-00543,A1,28,kick,verb,차다; 발로 차다,CEFRJ_1_5
EN-A1-00544,A1,28,kid,noun,아이; 어린이,CEFRJ_1_5
EN-A1-00545,A1,28,kill,verb,죽이다,CEFRJ_1_5
EN-A1-00546,A1,28,kind,noun,종류,CEFRJ_1_5
EN-A1-00547,A1,28,king,noun,왕; 국왕,CEFRJ_1_5
EN-A1-00548,A1,28,kiss,noun,키스; 입맞춤,CEFRJ_1_5
EN-A1-00549,A1,28,kitchen,noun,부엌; 주방,CEFRJ_1_5
EN-A1-00550,A1,28,kite,noun,연,CEFRJ_1_5
EN-A1-00551,A1,28,knee,noun,무릎,CEFRJ_1_5
EN-A1-00552,A1,28,knife,noun,칼,CEFRJ_1_5
EN-A1-00553,A1,28,know,verb,알다,CEFRJ_1_5
EN-A1-00554,A1,28,lady,noun,숙녀; 여성,CEFRJ_1_5
EN-A1-00555,A1,28,language,noun,언어,CEFRJ_1_5
EN-A1-00556,A1,28,large,adjective,큰; 거대한,CEFRJ_1_5
EN-A1-00557,A1,28,last name,noun,성; 패밀리 네임,CEFRJ_1_5
EN-A1-00558,A1,28,late,adjective,늦은,CEFRJ_1_5
EN-A1-00559,A1,28,late,adverb,늦게,CEFRJ_1_5
EN-A1-00560,A1,28,later,adverb,나중에; 뒤에,CEFRJ_1_5
EN-A1-00561,A1,29,laugh,verb,웃다,CEFRJ_1_5
EN-A1-00562,A1,29,lazy,adjective,게으른,CEFRJ_1_5
EN-A1-00563,A1,29,leader,noun,지도자; 리더,CEFRJ_1_5
EN-A1-00564,A1,29,leaf,noun,나뭇잎,CEFRJ_1_5
EN-A1-00565,A1,29,learn,verb,배우다,CEFRJ_1_5
EN-A1-00566,A1,29,leave,verb,떠나다; 남겨두다,CEFRJ_1_5
EN-A1-00567,A1,29,left,adjective,왼쪽의,CEFRJ_1_5
EN-A1-00568,A1,29,leg,noun,다리,CEFRJ_1_5
EN-A1-00569,A1,29,lesson,noun,수업; 교훈,CEFRJ_1_5
EN-A1-00570,A1,29,let,verb,허락하다; ~하게 하다,CEFRJ_1_5
EN-A1-00571,A1,29,letter,noun,편지; 글자,CEFRJ_1_5
EN-A1-00572,A1,29,library,noun,도서관,CEFRJ_1_5
EN-A1-00573,A1,29,life,noun,삶; 생명,CEFRJ_1_5
EN-A1-00574,A1,29,light,adjective,가벼운; 밝은,CEFRJ_1_5
EN-A1-00575,A1,29,light,noun,빛; 전등,CEFRJ_1_5
EN-A1-00576,A1,29,like,preposition,~처럼; ~와 같은,CEFRJ_1_5
EN-A1-00577,A1,29,like,verb,좋아하다,CEFRJ_1_5
EN-A1-00578,A1,29,lily,noun,백합,CEFRJ_1_5
EN-A1-00579,A1,29,line,noun,선; 줄,CEFRJ_1_5
EN-A1-00580,A1,29,lion,noun,사자,CEFRJ_1_5
EN-A1-00581,A1,30,list,noun,목록; 리스트,CEFRJ_1_5
EN-A1-00582,A1,30,listen,verb,듣다; 경청하다,CEFRJ_1_5
EN-A1-00583,A1,30,little,adjective,작은; 적은,CEFRJ_1_5
EN-A1-00584,A1,30,little,adverb,거의 ~않다; 조금,CEFRJ_1_5
EN-A1-00585,A1,30,live,verb,살다; 거주하다,CEFRJ_1_5
EN-A1-00586,A1,30,living,adjective,살아 있는,CEFRJ_1_5
EN-A1-00587,A1,30,living room,noun,거실,CEFRJ_1_5
EN-A1-00588,A1,30,lonely,adjective,외로운,CEFRJ_1_5
EN-A1-00589,A1,30,long,adjective,긴; 오래된,CEFRJ_1_5
EN-A1-00590,A1,30,look,noun,보기; 표정; 외모,CEFRJ_1_5
EN-A1-00591,A1,30,look,verb,보다; 바라보다,CEFRJ_1_5
EN-A1-00592,A1,30,lot,adverb,많이; 대단히,CEFRJ_1_5
EN-A1-00593,A1,30,lot,pronoun,많은 것,CEFRJ_1_5
EN-A1-00594,A1,30,love,noun,사랑,CEFRJ_1_5
EN-A1-00595,A1,30,love,verb,사랑하다,CEFRJ_1_5
EN-A1-00596,A1,30,lovely,adjective,사랑스러운; 아름다운,CEFRJ_1_5
EN-A1-00597,A1,30,luck,noun,운; 행운,CEFRJ_1_5
EN-A1-00598,A1,30,lucky,adjective,운이 좋은,CEFRJ_1_5
EN-A1-00599,A1,30,lunch,noun,점심 식사,CEFRJ_1_5
EN-A1-00600,A1,30,'m,be-verb,am의 축약형,CEFRJ_1_5
EN-A1-00601,A1,31,machine,noun,기계,CEFRJ_1_5
EN-A1-00602,A1,31,magazine,noun,잡지,CEFRJ_1_5
EN-A1-00603,A1,31,mail,noun,우편; 우편물,CEFRJ_1_5
EN-A1-00604,A1,31,make,verb,만들다,CEFRJ_1_5
EN-A1-00605,A1,31,man,noun,남자; 사람,CEFRJ_1_5
EN-A1-00606,A1,31,many,determiner,많은,CEFRJ_1_5
EN-A1-00607,A1,31,many,pronoun,많은 사람; 많은 것,CEFRJ_1_5
EN-A1-00608,A1,31,map,noun,지도,CEFRJ_1_5
EN-A1-00609,A1,31,March,noun,3월,CEFRJ_1_5
EN-A1-00610,A1,31,match,noun,경기; 성냥,CEFRJ_1_5
EN-A1-00611,A1,31,math/maths,noun,수학,CEFRJ_1_5
EN-A1-00612,A1,31,matter,noun,문제; 일; 물질,CEFRJ_1_5
EN-A1-00613,A1,31,may,modal auxiliary,~일지도 모른다; ~해도 좋다,CEFRJ_1_5
EN-A1-00614,A1,31,May,noun,5월,CEFRJ_1_5
EN-A1-00615,A1,31,maybe,adverb,아마; 어쩌면,CEFRJ_1_5
EN-A1-00616,A1,31,me,pronoun,나를; 나에게,CEFRJ_1_5
EN-A1-00617,A1,31,meal,noun,식사; 끼니,CEFRJ_1_5
EN-A1-00618,A1,31,mean,verb,의미하다; 뜻하다,CEFRJ_1_5
EN-A1-00619,A1,31,meat,noun,고기; 육류,CEFRJ_1_5
EN-A1-00620,A1,31,medicine,noun,약; 의학,CEFRJ_1_5
EN-A1-00621,A1,32,meet,verb,만나다,CEFRJ_1_5
EN-A1-00622,A1,32,meeting,noun,회의; 만남,CEFRJ_1_5
EN-A1-00623,A1,32,memory,noun,기억; 기억력; 추억,CEFRJ_1_5
EN-A1-00624,A1,32,merry,adjective,즐거운; 명랑한,CEFRJ_1_5
EN-A1-00625,A1,32,message,noun,메시지; 전갈,CEFRJ_1_5
EN-A1-00626,A1,32,middle,adjective,중간의; 중앙의,CEFRJ_1_5
EN-A1-00627,A1,32,milk,noun,우유,CEFRJ_1_5
EN-A1-00628,A1,32,mind,noun,마음; 정신; 생각,CEFRJ_1_5
EN-A1-00629,A1,32,mine,pronoun,나의 것,CEFRJ_1_5
EN-A1-00630,A1,32,minute,noun,분; 잠깐,CEFRJ_1_5
EN-A1-00631,A1,32,Miss,noun,양; 미스 (미혼 여성의 성 앞에 붙이는 호칭),CEFRJ_1_5
EN-A1-00632,A1,32,miss,verb,놓치다; 그리워하다,CEFRJ_1_5
EN-A1-00633,A1,32,mobile,noun,휴대전화,CEFRJ_1_5
EN-A1-00634,A1,32,mobile phone,noun,휴대전화,CEFRJ_1_5
EN-A1-00635,A1,32,mom,noun,엄마,CEFRJ_1_5
EN-A1-00636,A1,32,moment,noun,순간; 잠깐,CEFRJ_1_5
EN-A1-00637,A1,32,mommy/mommie,noun,엄마,CEFRJ_1_5
EN-A1-00638,A1,32,Monday,noun,월요일,CEFRJ_1_5
EN-A1-00639,A1,32,money,noun,돈,CEFRJ_1_5
EN-A1-00640,A1,32,monkey,noun,원숭이,CEFRJ_1_5
EN-A1-00641,A1,33,month,noun,달; 월,CEFRJ_1_5
EN-A1-00642,A1,33,moon,noun,달,CEFRJ_1_5
EN-A1-00643,A1,33,more,determiner,더 많은,CEFRJ_1_5
EN-A1-00644,A1,33,more,pronoun,더 많은 것; 더 많은 사람들,CEFRJ_1_5
EN-A1-00645,A1,33,morning,noun,아침; 오전,CEFRJ_1_5
EN-A1-00646,A1,33,most,determiner,가장 많은; 대부분의,CEFRJ_1_5
EN-A1-00647,A1,33,mother,noun,어머니; 엄마,CEFRJ_1_5
EN-A1-00648,A1,33,mountain,noun,산,CEFRJ_1_5
EN-A1-00649,A1,33,mouse,noun,쥐; 마우스,CEFRJ_1_5
EN-A1-00650,A1,33,mouth,noun,입,CEFRJ_1_5
EN-A1-00651,A1,33,move,noun,움직임; 이동; 조치,CEFRJ_1_5
EN-A1-00652,A1,33,movie,noun,영화,CEFRJ_1_5
EN-A1-00653,A1,33,Mr./Mr,noun,씨; 선생 (남성의 성 앞에 붙이는 호칭),CEFRJ_1_5
EN-A1-00654,A1,33,Mrs./Mrs,noun,부인; 여사 (기혼 여성의 성 앞에 붙이는 호칭),CEFRJ_1_5
EN-A1-00655,A1,33,much,adverb,매우; 많이,CEFRJ_1_5
EN-A1-00656,A1,33,much,determiner,많은; 다량의,CEFRJ_1_5
EN-A1-00657,A1,33,much,pronoun,많은 것; 다량,CEFRJ_1_5
EN-A1-00658,A1,33,mum,noun,엄마,CEFRJ_1_5
EN-A1-00659,A1,33,music,noun,음악,CEFRJ_1_5
EN-A1-00660,A1,33,musician,noun,음악가; 뮤지션,CEFRJ_1_5
EN-A1-00661,A1,34,must,modal auxiliary,~해야 한다; ~임에 틀림없다,CEFRJ_1_5
EN-A1-00662,A1,34,my,determiner,나의,CEFRJ_1_5
EN-A1-00663,A1,34,name,noun,이름,CEFRJ_1_5
EN-A1-00664,A1,34,nationality,noun,국적,CEFRJ_1_5
EN-A1-00665,A1,34,near,preposition,~에 가까이; ~ 근처에,CEFRJ_1_5
EN-A1-00666,A1,34,neck,noun,목,CEFRJ_1_5
EN-A1-00667,A1,34,need,modal auxiliary,~할 필요가 있다,CEFRJ_1_5
EN-A1-00668,A1,34,neighbor/neighbour,noun,이웃; 이웃 사람,CEFRJ_1_5
EN-A1-00669,A1,34,never,adverb,결코 ~않다; 한 번도 ~않다,CEFRJ_1_5
EN-A1-00670,A1,34,new,adjective,새로운; 새,CEFRJ_1_5
EN-A1-00671,A1,34,news,noun,뉴스; 소식,CEFRJ_1_5
EN-A1-00672,A1,34,newspaper,noun,신문,CEFRJ_1_5
EN-A1-00673,A1,34,nice,adjective,좋은; 친절한; 멋진,CEFRJ_1_5
EN-A1-00674,A1,34,night,noun,밤,CEFRJ_1_5
EN-A1-00675,A1,34,nine,number,아홉; 아홉의,CEFRJ_1_5
EN-A1-00676,A1,34,nineteen,number,열아홉; 열아홉의,CEFRJ_1_5
EN-A1-00677,A1,34,ninety,number,아흔; 아흔의,CEFRJ_1_5
EN-A1-00678,A1,34,no,adverb,아니요,CEFRJ_1_5
EN-A1-00679,A1,34,no,determiner,어떤 ~도 없는; 하나도 없는,CEFRJ_1_5
EN-A1-00680,A1,34,noise,noun,소음; 잡음; 소리,CEFRJ_1_5
EN-A1-00681,A1,35,nose,noun,코,CEFRJ_1_5
EN-A1-00682,A1,35,not,adverb,~않다; ~이 아니다 (부정의 뜻을 나타냄),CEFRJ_1_5
EN-A1-00683,A1,35,note,noun,메모; 필기; 쪽지,CEFRJ_1_5
EN-A1-00684,A1,35,note,verb,주목하다; 언급하다; 적어두다,CEFRJ_1_5
EN-A1-00685,A1,35,notebook,noun,공책; 노트북,CEFRJ_1_5
EN-A1-00686,A1,35,nothing,pronoun,아무것도 ~않다; 아무것도 없음,CEFRJ_1_5
EN-A1-00687,A1,35,November,noun,11월,CEFRJ_1_5
EN-A1-00688,A1,35,now,adverb,지금; 이제,CEFRJ_1_5
EN-A1-00689,A1,35,number,noun,숫자; 번호,CEFRJ_1_5
EN-A1-00690,A1,35,nurse,noun,간호사,CEFRJ_1_5
EN-A1-00691,A1,35,o'clock,adverb,시 (정각을 나타냄),CEFRJ_1_5
EN-A1-00692,A1,35,October,noun,10월,CEFRJ_1_5
EN-A1-00693,A1,35,of,preposition,~의; ~에 대한,CEFRJ_1_5
EN-A1-00694,A1,35,off,adjective,꺼진; 쉬는,CEFRJ_1_5
EN-A1-00695,A1,35,office,noun,사무실; 회사,CEFRJ_1_5
EN-A1-00696,A1,35,officer,noun,경찰관; 장교; 공무원,CEFRJ_1_5
EN-A1-00697,A1,35,often,adverb,자주; 흔히,CEFRJ_1_5
EN-A1-00698,A1,35,OK/okay,adjective,괜찮은; 좋은,CEFRJ_1_5
EN-A1-00699,A1,35,OK/okay,adverb,잘; 괜찮게; 알았어,CEFRJ_1_5
EN-A1-00700,A1,35,old,adjective,늙은; 나이 든; 오래된,CEFRJ_1_5
EN-A1-00701,A1,36,Olympics,noun,올림픽,CEFRJ_1_5
EN-A1-00702,A1,36,on,preposition,~ 위에; ~에 관하여,CEFRJ_1_5
